evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,forecast_area,forecast_load_mw
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 4:00:00 AM,6/29/2023 12:00:00 AM,MIDATL,26711
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 4:00:00 AM,6/29/2023 12:00:00 AM,MIDATL,27227
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 4:00:00 AM,6/29/2023 12:00:00 AM,MIDATL,27227
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 4:00:00 AM,6/29/2023 12:00:00 AM,MIDATL,26748
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 4:00:00 AM,6/29/2023 12:00:00 AM,MIDATL,27578
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 5:00:00 AM,6/29/2023 1:00:00 AM,MIDATL,25318
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 5:00:00 AM,6/29/2023 1:00:00 AM,MIDATL,25762
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 5:00:00 AM,6/29/2023 1:00:00 AM,MIDATL,25762
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 5:00:00 AM,6/29/2023 1:00:00 AM,MIDATL,25363
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 5:00:00 AM,6/29/2023 1:00:00 AM,MIDATL,26110
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 6:00:00 AM,6/29/2023 2:00:00 AM,MIDATL,24389
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 6:00:00 AM,6/29/2023 2:00:00 AM,MIDATL,24815
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 6:00:00 AM,6/29/2023 2:00:00 AM,MIDATL,24815
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 6:00:00 AM,6/29/2023 2:00:00 AM,MIDATL,24376
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 6:00:00 AM,6/29/2023 2:00:00 AM,MIDATL,25081
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 7:00:00 AM,6/29/2023 3:00:00 AM,MIDATL,23921
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 7:00:00 AM,6/29/2023 3:00:00 AM,MIDATL,24221
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 7:00:00 AM,6/29/2023 3:00:00 AM,MIDATL,24221
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 7:00:00 AM,6/29/2023 3:00:00 AM,MIDATL,23902
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 7:00:00 AM,6/29/2023 3:00:00 AM,MIDATL,24607
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 8:00:00 AM,6/29/2023 4:00:00 AM,MIDATL,24078
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 8:00:00 AM,6/29/2023 4:00:00 AM,MIDATL,24385
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 8:00:00 AM,6/29/2023 4:00:00 AM,MIDATL,24385
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 8:00:00 AM,6/29/2023 4:00:00 AM,MIDATL,24066
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 8:00:00 AM,6/29/2023 4:00:00 AM,MIDATL,24730
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 8:00:00 AM,6/29/2023 4:00:00 AM,MIDATL,23866
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 9:00:00 AM,6/29/2023 5:00:00 AM,MIDATL,25085
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 9:00:00 AM,6/29/2023 5:00:00 AM,MIDATL,25458
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 9:00:00 AM,6/29/2023 5:00:00 AM,MIDATL,25458
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 9:00:00 AM,6/29/2023 5:00:00 AM,MIDATL,25059
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 9:00:00 AM,6/29/2023 5:00:00 AM,MIDATL,25806
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 9:00:00 AM,6/29/2023 5:00:00 AM,MIDATL,25127
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 10:00:00 AM,6/29/2023 6:00:00 AM,MIDATL,26812
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 10:00:00 AM,6/29/2023 6:00:00 AM,MIDATL,27180
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 10:00:00 AM,6/29/2023 6:00:00 AM,MIDATL,27180
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 10:00:00 AM,6/29/2023 6:00:00 AM,MIDATL,26781
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 10:00:00 AM,6/29/2023 6:00:00 AM,MIDATL,27569
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 10:00:00 AM,6/29/2023 6:00:00 AM,MIDATL,27017
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 11:00:00 AM,6/29/2023 7:00:00 AM,MIDATL,28701
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 11:00:00 AM,6/29/2023 7:00:00 AM,MIDATL,28999
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 11:00:00 AM,6/29/2023 7:00:00 AM,MIDATL,28999
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 11:00:00 AM,6/29/2023 7:00:00 AM,MIDATL,28680
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 11:00:00 AM,6/29/2023 7:00:00 AM,MIDATL,29344
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 11:00:00 AM,6/29/2023 7:00:00 AM,MIDATL,28707
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 12:00:00 PM,6/29/2023 8:00:00 AM,MIDATL,30236
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 12:00:00 PM,6/29/2023 8:00:00 AM,MIDATL,30525
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 12:00:00 PM,6/29/2023 8:00:00 AM,MIDATL,30525
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 12:00:00 PM,6/29/2023 8:00:00 AM,MIDATL,30246
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 12:00:00 PM,6/29/2023 8:00:00 AM,MIDATL,31117
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 12:00:00 PM,6/29/2023 8:00:00 AM,MIDATL,29500
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 12:00:00 PM,6/29/2023 8:00:00 AM,MIDATL,30352
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 1:00:00 PM,6/29/2023 9:00:00 AM,MIDATL,31568
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 1:00:00 PM,6/29/2023 9:00:00 AM,MIDATL,31965
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 1:00:00 PM,6/29/2023 9:00:00 AM,MIDATL,31965
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 1:00:00 PM,6/29/2023 9:00:00 AM,MIDATL,31845
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 1:00:00 PM,6/29/2023 9:00:00 AM,MIDATL,32260
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 1:00:00 PM,6/29/2023 9:00:00 AM,MIDATL,31298
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 1:00:00 PM,6/29/2023 9:00:00 AM,MIDATL,32260
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,32941
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,33450
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,33450
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,33290
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,33290
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,31911
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,32751
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 2:00:00 PM,6/29/2023 10:00:00 AM,MIDATL,33290
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,34501
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,35153
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,35153
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,34953
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,34953
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,33953
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,34953
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 3:00:00 PM,6/29/2023 11:00:00 AM,MIDATL,34953
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,35937
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,36432
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,36432
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,36592
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,36592
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,35323
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,36592
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 4:00:00 PM,6/29/2023 12:00:00 PM,MIDATL,36592
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,37446
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,38176
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,38176
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,38296
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,38296
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,36834
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,38296
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 5:00:00 PM,6/29/2023 1:00:00 PM,MIDATL,38296
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,38741
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,39693
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,39693
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,39813
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,39813
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,38274
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,39813
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 6:00:00 PM,6/29/2023 2:00:00 PM,MIDATL,39813
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,39995
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,41049
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,41049
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,41249
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,41249
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,39479
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,41249
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 7:00:00 PM,6/29/2023 3:00:00 PM,MIDATL,41249
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,41166
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,42142
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,42142
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,42382
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,42382
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,40422
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,40689
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,42382
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 8:00:00 PM,6/29/2023 4:00:00 PM,MIDATL,42382
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,41784
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,42740
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,42740
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,42980
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,42980
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,41403
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,41403
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,42980
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 9:00:00 PM,6/29/2023 5:00:00 PM,MIDATL,42980
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,41246
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,42025
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,42025
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,42265
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,42265
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,40996
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,40996
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,42265
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 10:00:00 PM,6/29/2023 6:00:00 PM,MIDATL,42265
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,39857
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,40681
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,40681
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,40881
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,40881
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,39688
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,39688
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,40881
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/29/2023 11:00:00 PM,6/29/2023 7:00:00 PM,MIDATL,40881
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,38420
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,39092
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,39092
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,39292
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,39292
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,38523
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,38523
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,39292
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/30/2023 12:00:00 AM,6/29/2023 8:00:00 PM,MIDATL,39292
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,36923
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37345
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37345
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37545
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37545
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37006
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37006
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37545
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/30/2023 1:00:00 AM,6/29/2023 9:00:00 PM,MIDATL,37545
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34216
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/30/2023 3:45:00 AM,6/29/2023 11:45:00 PM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,33467
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/30/2023 2:00:00 AM,6/29/2023 10:00:00 PM,MIDATL,34593
6/28/2023 9:45:00 AM,6/28/2023 5:45:00 AM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31387
6/28/2023 1:45:00 PM,6/28/2023 9:45:00 AM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/28/2023 3:45:00 PM,6/28/2023 11:45:00 AM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/28/2023 9:45:00 PM,6/28/2023 5:45:00 PM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/29/2023 3:45:00 AM,6/28/2023 11:45:00 PM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/30/2023 3:45:00 AM,6/29/2023 11:45:00 PM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,30598
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/30/2023 3:00:00 AM,6/29/2023 11:00:00 PM,MIDATL,31700
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/30/2023 4:00:00 AM,6/30/2023 12:00:00 AM,MIDATL,28310
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/30/2023 4:00:00 AM,6/30/2023 12:00:00 AM,MIDATL,28566
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/30/2023 4:00:00 AM,6/30/2023 12:00:00 AM,MIDATL,28512
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/30/2023 4:00:00 AM,6/30/2023 12:00:00 AM,MIDATL,28512
6/30/2023 3:45:00 AM,6/29/2023 11:45:00 PM,6/30/2023 4:00:00 AM,6/30/2023 12:00:00 AM,MIDATL,28512
6/29/2023 9:45:00 AM,6/29/2023 5:45:00 AM,6/30/2023 5:00:00 AM,6/30/2023 1:00:00 AM,MIDATL,26666
6/29/2023 1:45:00 PM,6/29/2023 9:45:00 AM,6/30/2023 5:00:00 AM,6/30/2023 1:00:00 AM,MIDATL,26967
6/29/2023 3:45:00 PM,6/29/2023 11:45:00 AM,6/30/2023 5:00:00 AM,6/30/2023 1:00:00 AM,MIDATL,26920
6/29/2023 9:45:00 PM,6/29/2023 5:45:00 PM,6/30/2023 5:00:00 AM,6/30/2023 1:00:00 AM,MIDATL,26920
6/30/2023 3:45:00 AM,6/29/2023 11:45:00 PM,6/30/2023 5:00:00 AM,6/30/2023 1:00:00 AM,MIDATL,27086
